"OTU_ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"esv_17974","Fungi",NA,NA,NA,NA,NA,NA
"esv_13774","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_13775","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales",NA,NA,NA
"esv_13776","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",NA
"esv_13777","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13770","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16307","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_16304","Fungi",NA,NA,NA,NA,NA,NA
"esv_13773","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora sp "
"esv_16453","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_22016","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8273","Fungi",NA,NA,NA,NA,NA,NA
"esv_21859","Fungi","Rozellomycota",NA,NA,NA,NA,NA
"esv_21021","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia sp "
"esv_18692","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Mycoacia","Mycoacia sp "
"esv_18859","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20907","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_23256","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_5972","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Kockovaella","Kockovaella cucphuongensis "
"esv_22619","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22618","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15378","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae",NA,NA
"esv_22348","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_22345","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22344","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22347","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_22346","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22341","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20359","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_22343","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae",NA,NA
"esv_22342","Fungi",NA,NA,NA,NA,NA,NA
"esv_9363","Fungi","Agaricomycetes",NA,NA,NA,NA,NA
"esv_9362","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"esv_9360","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_9367","Fungi",NA,NA,NA,NA,NA,NA
"esv_9366","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus semibulbosus "
"esv_9365","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_9364","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_9369","Fungi",NA,NA,NA,NA,NA,NA
"esv_5973","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Sporothrix","Sporothrix sp "
"esv_15032","Fungi",NA,NA,NA,NA,NA,NA
"esv_12799","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_12798","Fungi",NA,NA,NA,NA,NA,NA
"esv_8186","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_23073","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_12791","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae",NA,NA
"esv_12790","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_12793","Fungi",NA,NA,NA,NA,NA,NA
"esv_12792","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_12795","Fungi",NA,NA,NA,NA,NA,NA
"esv_12796","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_23654","Fungi",NA,NA,NA,NA,NA,NA
"esv_699","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Incertae_sedis","Candida","Fungi sp "
"esv_698","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_695","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_694","Fungi",NA,NA,NA,NA,NA,NA
"esv_697","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae","Gloeodontia","Gloeodontia eriobotryae "
"esv_696","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Uwebraunia","Uwebraunia musae "
"esv_691","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",NA
"esv_690","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_693","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_692","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon dermatis "
"esv_8187","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21854","Fungi",NA,NA,NA,NA,NA,NA
"esv_9107","Fungi",NA,NA,NA,NA,NA,NA
"esv_9105","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9104","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5709","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_9102","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9101","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_5971","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_5705","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_5704","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Xenosonderhenia",NA
"esv_5707","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_5706","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_5701","Fungi",NA,NA,NA,NA,NA,NA
"esv_5703","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_9108","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",NA,NA
"esv_6058","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_22752","Fungi",NA,NA,NA,NA,NA,NA
"esv_12429","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae",NA,NA
"esv_6059","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_12426","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_12425","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_12424","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19303","Fungi",NA,NA,NA,NA,NA,NA
"esv_8050","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Odonticium","Odonticium septocystidia "
"esv_12421","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma spirale "
"esv_12420","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_6009","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_5976","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Exidia",NA
"esv_20575","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_16563","Fungi","Basidiomycota","Agaricomycetes","Auriculariales",NA,NA,NA
"esv_8056","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8054","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14407","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_21856","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_8727","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","Erythrobasidiaceae","Bannoa","Bannoa hahajimensis "
"esv_20288","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_10950","Fungi",NA,NA,NA,NA,NA,NA
"esv_19048","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Rachicladosporium","Rachicladosporium sp "
"esv_6050","Fungi",NA,NA,NA,NA,NA,NA
"esv_19290","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5977","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_6051","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Devriesia","Devriesia sp "
"esv_19040","Fungi",NA,NA,NA,NA,NA,NA
"esv_19041","Fungi",NA,NA,NA,NA,NA,NA
"esv_19042","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19043","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Campylospora","Campylospora parvula "
"esv_19044","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6052","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_19046","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19047","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6053","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_11218","Fungi",NA,NA,NA,NA,NA,NA
"esv_18726","Fungi",NA,NA,NA,NA,NA,NA
"esv_11215","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_6054","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_11217","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_11216","Fungi",NA,NA,NA,NA,NA,NA
"esv_11211","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_11213","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_6507","Fungi",NA,NA,NA,NA,NA,NA
"esv_5974","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_6056","Fungi","Ascomycota","Dothideomycetes","Myriangiales",NA,NA,NA
"esv_6057","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",NA
"esv_6360","Fungi",NA,NA,NA,NA,NA,NA
"esv_9891","Fungi","Ascomycota","Sordariomycetes","Sordariales","Cephalothecaceae",NA,NA
"esv_20266","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20267","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"esv_20260","Fungi",NA,NA,NA,NA,NA,NA
"esv_20261","Fungi",NA,NA,NA,NA,NA,NA
"esv_20262","Fungi",NA,NA,NA,NA,NA,NA
"esv_9890","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20918","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20919","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20268","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9893","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_5975","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Cryptococcus","Cryptococcus sp "
"esv_14818","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_9892","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Exidia",NA
"esv_19456","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9895","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_9894","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_2494","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria","Chaetosphaeria myriocarpa "
"esv_21851","Fungi","Rozellomycota",NA,NA,NA,NA,NA
"esv_17155","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2495","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_21732","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae",NA,NA
"esv_9896","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae",NA,NA
"esv_2144","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae",NA,NA
"esv_14613","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2497","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22318","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium sp "
"esv_8541","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_2491","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",NA
"esv_21852","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8543","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus",NA
"esv_2140","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21735","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8544","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2141","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora sp "
"esv_11937","Fungi",NA,NA,NA,NA,NA,NA
"esv_16564","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera sargentensis "
"esv_8545","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_840","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_841","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_842","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_843","Fungi",NA,NA,NA,NA,NA,NA
"esv_22319","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_845","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_846","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae",NA,NA
"esv_847","Fungi",NA,NA,NA,NA,NA,NA
"esv_848","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","Leptospora rubella "
"esv_849","Fungi",NA,NA,NA,NA,NA,NA
"esv_14481","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"esv_14480","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14487","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_21853","Fungi",NA,NA,NA,NA,NA,NA
"esv_14484","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1709","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_1708","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_18799","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18798","Fungi","Basidiomycota","Microbotryomycetes",NA,NA,NA,NA
"esv_10953","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_18409","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21734","Fungi",NA,NA,NA,NA,NA,NA
"esv_12358","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_1701","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe",NA
"esv_1700","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1703","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_1702","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_1705","Fungi","Basidiomycota","Microbotryomycetes",NA,NA,NA,NA
"esv_1704","Fungi","Glomeromycota","Paraglomeromycetes",NA,NA,NA,NA
"esv_1707","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_1706","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","Erythrobasidiaceae","Bannoa","Bannoa hahajimensis "
"esv_16939","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_16938","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_22926","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_12608","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10038","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_10039","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_10036","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_10037","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_10034","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_16932","Fungi",NA,NA,NA,NA,NA,NA
"esv_10032","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_16934","Fungi",NA,NA,NA,NA,NA,NA
"esv_10030","Fungi",NA,NA,NA,NA,NA,NA
"esv_10031","Fungi",NA,NA,NA,NA,NA,NA
"esv_13213","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_13212","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_13211","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13210","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",NA
"esv_13217","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,NA
"esv_13216","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13215","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cystostereaceae",NA,NA
"esv_13214","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_23193","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13219","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_13218","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_5159","Fungi",NA,NA,NA,NA,NA,NA
"esv_12603","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_19391","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis",NA
"esv_18401","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3709","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Incertae_sedis","Acremonium","Acremonium sp "
"esv_3708","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3707","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3706","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kluyveromyces","Kluyveromyces marxianus "
"esv_3705","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA
"esv_3704","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe",NA
"esv_3703","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella sp "
"esv_3702","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_3701","Fungi",NA,NA,NA,NA,NA,NA
"esv_3700","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_19935","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae",NA,NA
"esv_21736","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria","Xylaria multiplex "
"esv_15559","Fungi",NA,NA,NA,NA,NA,NA
"esv_1569","Fungi","Basidiomycota","Cystobasidiomycetes","Cyphobasidiales",NA,NA,NA
"esv_1568","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_23517","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_1565","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",NA
"esv_1564","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_1567","Fungi",NA,NA,NA,NA,NA,NA
"esv_1566","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_1561","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"esv_18327","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_1562","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_17684","Fungi","Mucoromycota","Endogonomycetes","Endogonales",NA,NA,NA
"esv_17685","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17686","Fungi",NA,NA,NA,NA,NA,NA
"esv_17687","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma","Hyphoderma nudicephalum "
"esv_17680","Fungi",NA,NA,NA,NA,NA,NA
"esv_12605","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5847","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_18436","Fungi",NA,NA,NA,NA,NA,NA
"esv_19582","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_12356","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Zasmidium","Zasmidium syzygii "
"esv_17688","Fungi",NA,NA,NA,NA,NA,NA
"esv_17689","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces",NA
"esv_21739","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA
"esv_21780","Fungi",NA,NA,NA,NA,NA,NA
"esv_22667","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",NA
"esv_21781","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22158","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_17546","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Bulleribasidium","Bulleribasidium hainanense "
"esv_16441","Fungi",NA,NA,NA,NA,NA,NA
"esv_13733","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"esv_16037","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_19414","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_21738","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21785","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16247","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae",NA,NA
"esv_6335","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16246","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21863","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_17965","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma",NA
"esv_21787","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16245","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_20149","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_5288","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5289","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_15519","Fungi",NA,NA,NA,NA,NA,NA
"esv_7580","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_5280","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_5281","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae",NA,NA
"esv_5282","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_5283","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5285","Fungi",NA,NA,NA,NA,NA,NA
"esv_5287","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"esv_6334","Fungi","Rozellomycota",NA,NA,NA,NA,NA
"esv_6489","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_6488","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16241","Fungi",NA,NA,NA,NA,NA,NA
"esv_14459","Fungi",NA,NA,NA,NA,NA,NA
"esv_6483","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"esv_6482","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6481","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_16240","Fungi",NA,NA,NA,NA,NA,NA
"esv_6485","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_6484","Fungi","Ascomycota","Sordariomycetes","Diaporthales",NA,NA,NA
"esv_9793","Fungi",NA,NA,NA,NA,NA,NA
"esv_12163","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora sp "
"esv_12160","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_12161","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_12166","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_12164","Fungi","Basidiomycota","Microbotryomycetes",NA,NA,NA,NA
"esv_12165","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_12168","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","Nigrospora oryzae "
"esv_12169","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17660","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6337","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_7022","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_7023","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_7021","Fungi",NA,NA,NA,NA,NA,NA
"esv_7026","Fungi","Glomeromycota","Glomeromycetes",NA,NA,NA,NA
"esv_8473","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_7024","Fungi","Ascomycota","Sordariomycetes","Pleurotheciales","Pleurotheciaceae","Phaeoisaria","Phaeoisaria clematidis "
"esv_7025","Fungi",NA,NA,NA,NA,NA,NA
"esv_8777","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"esv_8776","Fungi",NA,NA,NA,NA,NA,NA
"esv_7028","Fungi","Ascomycota","Sordariomycetes","Diaporthales",NA,NA,NA
"esv_7029","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8773","Fungi",NA,NA,NA,NA,NA,NA
"esv_8772","Fungi","Glomeromycota","Glomeromycetes",NA,NA,NA,NA
"esv_8771","Fungi",NA,NA,NA,NA,NA,NA
"esv_8770","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_16249","Fungi","Basidiomycota","Microbotryomycetes",NA,NA,NA,NA
"esv_2038","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_2039","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_2036","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus","Thanatephorus cucumeris "
"esv_2034","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,NA
"esv_2035","Fungi","Glomeromycota","Paraglomeromycetes",NA,NA,NA,NA
"esv_2032","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA
